"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","view_history","stimulus","key_press","state","test_part","correct_response","correct","bonus","responses"
"4391.4000000059605","consent.html","external-html","0","4470","0.0-0.0","","","","","","","","",""
"52342.79999998212","","instructions","1","56814","0.0-1.0","[{""page_index"":0,""viewing_time"":3972.2999999821186},{""page_index"":1,""viewing_time"":5865.800000011921},{""page_index"":2,""viewing_time"":6393.9000000059605},{""page_index"":3,""viewing_time"":5698.0999999940395},{""page_index"":4,""viewing_time"":9821.90000000596},{""page_index"":5,""viewing_time"":6774.0999999940395},{""page_index"":6,""viewing_time"":3794},{""page_index"":7,""viewing_time"":10022}]","","","","","","","",""
"1320","","image-keyboard-response","2","58135","0.0-2.0-0.0","","img/animals/S1.jpg","49","1","practice","49","true","",""
"null","","html-keyboard-response","3","58437","0.0-2.0-1.0","","<img src=""img/animals/S1.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","4","58639","0.0-2.0-2.0","","","null","","","","","",""
"2519.5","","image-keyboard-response","5","61160","0.0-2.0-0.1","","img/animals/S4.jpg","52","4","practice","52","true","",""
"null","","html-keyboard-response","6","61462","0.0-2.0-1.1","","<img src=""img/animals/S4.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","7","61666","0.0-2.0-2.1","","","null","","","","","",""
"1116","","image-keyboard-response","8","62783","0.0-2.0-0.2","","img/animals/S3.jpg","51","3","practice","51","true","",""
"null","","html-keyboard-response","9","63085","0.0-2.0-1.2","","<img src=""img/animals/S3.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","10","63287","0.0-2.0-2.2","","","null","","","","","",""
"1503.0999999940395","","image-keyboard-response","11","64791","0.0-2.0-0.3","","img/animals/S5.jpg","53","5","practice","53","true","",""
"null","","html-keyboard-response","12","65093","0.0-2.0-1.3","","<img src=""img/animals/S5.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","13","65297","0.0-2.0-2.3","","","null","","","","","",""
"1173.4000000059605","","image-keyboard-response","14","66471","0.0-2.0-0.4","","img/animals/S2.jpg","50","2","practice","50","true","",""
"null","","html-keyboard-response","15","66773","0.0-2.0-1.4","","<img src=""img/animals/S2.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","16","66975","0.0-2.0-2.4","","","null","","","","","",""
"1593.2000000178814","","image-keyboard-response","17","68569","0.0-2.0-0.5","","img/animals/S6.jpg","54","6","practice","54","true","",""
"null","","html-keyboard-response","18","68872","0.0-2.0-1.5","","<img src=""img/animals/S6.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","19","69077","0.0-2.0-2.5","","","null","","","","","",""
"1153.699999988079","","image-keyboard-response","20","70231","0.0-2.0-0.6","","img/animals/S3.jpg","51","3","practice","51","true","",""
"null","","html-keyboard-response","21","70533","0.0-2.0-1.6","","<img src=""img/animals/S3.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","22","70734","0.0-2.0-2.6","","","null","","","","","",""
"1320.0999999940395","","image-keyboard-response","23","72055","0.0-2.0-0.7","","img/animals/S1.jpg","49","1","practice","49","true","",""
"null","","html-keyboard-response","24","72356","0.0-2.0-1.7","","<img src=""img/animals/S1.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","25","72558","0.0-2.0-2.7","","","null","","","","","",""
"1561","","image-keyboard-response","26","74119","0.0-2.0-0.8","","img/animals/S4.jpg","52","4","practice","52","true","",""
"null","","html-keyboard-response","27","74421","0.0-2.0-1.8","","<img src=""img/animals/S4.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","28","74624","0.0-2.0-2.8","","","null","","","","","",""
"1054.5","","image-keyboard-response","29","75679","0.0-2.0-0.9","","img/animals/S2.jpg","50","2","practice","50","true","",""
"null","","html-keyboard-response","30","75981","0.0-2.0-1.9","","<img src=""img/animals/S2.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","31","76184","0.0-2.0-2.9","","","null","","","","","",""
"1646.5","","image-keyboard-response","32","77831","0.0-2.0-0.10","","img/animals/S6.jpg","54","6","practice","54","true","",""
"null","","html-keyboard-response","33","78141","0.0-2.0-1.10","","<img src=""img/animals/S6.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","34","78343","0.0-2.0-2.10","","","null","","","","","",""
"1487.0999999940395","","image-keyboard-response","35","79831","0.0-2.0-0.11","","img/animals/S5.jpg","53","5","practice","53","true","",""
"null","","html-keyboard-response","36","80133","0.0-2.0-1.11","","<img src=""img/animals/S5.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","37","80334","0.0-2.0-2.11","","","null","","","","","",""
"967.9000000059605","","image-keyboard-response","38","81303","0.0-2.0-0.12","","img/animals/S2.jpg","50","2","practice","50","true","",""
"null","","html-keyboard-response","39","81604","0.0-2.0-1.12","","<img src=""img/animals/S2.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","40","81806","0.0-2.0-2.12","","","null","","","","","",""
"976.1999999880791","","image-keyboard-response","41","82783","0.0-2.0-0.13","","img/animals/S3.jpg","51","3","practice","51","true","",""
"null","","html-keyboard-response","42","83085","0.0-2.0-1.13","","<img src=""img/animals/S3.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","43","83287","0.0-2.0-2.13","","","null","","","","","",""
"1783.199999988079","","image-keyboard-response","44","85071","0.0-2.0-0.14","","img/animals/S4.jpg","52","4","practice","52","true","",""
