"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","view_history","stimulus","key_press","state","test_part","correct_response","correct","bonus","responses"
"26799.19999999553","consent.html","external-html","0","26864","0.0-0.0","","","","","","","","",""
"81678.39999999851","","instructions","1","108543","0.0-1.0","[{""page_index"":0,""viewing_time"":7168.70000000298},{""page_index"":1,""viewing_time"":14183.29999999702},{""page_index"":2,""viewing_time"":9377.10000000149},{""page_index"":3,""viewing_time"":17408.69999999553},{""page_index"":4,""viewing_time"":7407},{""page_index"":5,""viewing_time"":10615.20000000298},{""page_index"":6,""viewing_time"":4136.79999999702},{""page_index"":7,""viewing_time"":11381}]","","","","","","","",""
"2052.5","","image-keyboard-response","2","110598","0.0-2.0-0.0","","img/animals/S5.jpg","52","5","practice","53","false","",""
"null","","html-keyboard-response","3","110899","0.0-2.0-1.0","","<img src=""img/animals/S5.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","4","111101","0.0-2.0-2.0","","","null","","","","","",""
"1829.1000000014901","","image-keyboard-response","5","112931","0.0-2.0-0.1","","img/animals/S3.jpg","50","3","practice","51","false","",""
"null","","html-keyboard-response","6","113233","0.0-2.0-1.1","","<img src=""img/animals/S3.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","7","113434","0.0-2.0-2.1","","","null","","","","","",""
"1272.3999999985099","","image-keyboard-response","8","114708","0.0-2.0-0.2","","img/animals/S2.jpg","50","2","practice","50","true","",""
"null","","html-keyboard-response","9","115010","0.0-2.0-1.2","","<img src=""img/animals/S2.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","10","115212","0.0-2.0-2.2","","","null","","","","","",""
"1150.2999999970198","","image-keyboard-response","11","116363","0.0-2.0-0.3","","img/animals/S6.jpg","54","6","practice","54","true","",""
"null","","html-keyboard-response","12","116664","0.0-2.0-1.3","","<img src=""img/animals/S6.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","13","116865","0.0-2.0-2.3","","","null","","","","","",""
"1112.6000000014901","","image-keyboard-response","14","117979","0.0-2.0-0.4","","img/animals/S4.jpg","51","4","practice","52","false","",""
"null","","html-keyboard-response","15","118280","0.0-2.0-1.4","","<img src=""img/animals/S4.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","16","118483","0.0-2.0-2.4","","","null","","","","","",""
"1007.5","","image-keyboard-response","17","119491","0.0-2.0-0.5","","img/animals/S1.jpg","49","1","practice","49","true","",""
"null","","html-keyboard-response","18","119792","0.0-2.0-1.5","","<img src=""img/animals/S1.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","19","119994","0.0-2.0-2.5","","","null","","","","","",""
"896.3999999985099","","image-keyboard-response","20","120891","0.0-2.0-0.6","","img/animals/S6.jpg","54","6","practice","54","true","",""
"null","","html-keyboard-response","21","121192","0.0-2.0-1.6","","<img src=""img/animals/S6.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","22","121393","0.0-2.0-2.6","","","null","","","","","",""
"640.6000000014901","","image-keyboard-response","23","122035","0.0-2.0-0.7","","img/animals/S1.jpg","49","1","practice","49","true","",""
"null","","html-keyboard-response","24","122336","0.0-2.0-1.7","","<img src=""img/animals/S1.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","25","122537","0.0-2.0-2.7","","","null","","","","","",""
"944.6000000014901","","image-keyboard-response","26","123483","0.0-2.0-0.8","","img/animals/S4.jpg","52","4","practice","52","true","",""
"null","","html-keyboard-response","27","123784","0.0-2.0-1.8","","<img src=""img/animals/S4.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","28","123984","0.0-2.0-2.8","","","null","","","","","",""
"753.3999999985099","","image-keyboard-response","29","124739","0.0-2.0-0.9","","img/animals/S5.jpg","53","5","practice","53","true","",""
"null","","html-keyboard-response","30","125040","0.0-2.0-1.9","","<img src=""img/animals/S5.jpg"" width=""540"" height = ""360"" style=""border:14px solid orange"">","null","","","","","",""
"null","","html-keyboard-response","31","125241","0.0-2.0-2.9","","","null","","","","","",""
"736.8999999985099","","image-keyboard-response","32","125979","0.0-2.0-0.10","","img/animals/S3.jpg","50","3","practice","51","false","",""
"null","","html-keyboard-response","33","126280","0.0-2.0-1.10","","<img src=""img/animals/S3.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","34","126480","0.0-2.0-2.10","","","null","","","","","",""
"954","","image-keyboard-response","35","127435","0.0-2.0-0.11","","img/animals/S2.jpg","51","2","practice","50","false","",""
"null","","html-keyboard-response","36","127736","0.0-2.0-1.11","","<img src=""img/animals/S2.jpg"" width=""540"" height = ""360"">","null","","","","","",""
"null","","html-keyboard-response","37","127937","0.0-2.0-2.11","","","null","","","","","",""
"872.7999999970198","","image-keyboard-response","38","128811","0.0-2.0-0.12","","img/animals/S5.jpg","53","5","practice","53","true","",""
